LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID49395,49395,82,323.0,656.6514968788241,163.96317751516474,0.0,2969.935987472534,99,3.7303633984528197,1,,4942.894578313253,4829.0,2023.0,10273.0,1641041.0,1725.6622786718547,-0.17649595039405358,-1.2277912773920052,-0.07828085265953895,-0.19595630084733628,5.1990347372186285,2.815279140709744,1.1278083315154415,1.8467208675825764,43.71718155332964,27.008375508737476,0.7531215814248389,0.9454806312769041,4.084814937036955
ID44790,44790,82,312.0,675.572269498276,197.87403039723694,0.0,1589.9657306671143,53,3.6270409367673047,1,,5100.5641025641025,4631.0,2333.0,10644.0,1591376.0,1916.7984651512709,-0.18558046364110597,-1.2127068344704417,-0.0780155410651746,0.18429894859699708,3.9138565564530086,3.5942352937039237,1.623226432740795,1.088926082081763,41.328989541311216,28.188942945223943,0.653592515178688,0.8787023977432963,4.384816233999314
ID49142,49142,82,297.0,660.2265235325959,169.13517090418847,0.0,2879.9379272460938,96,3.565387024236383,1,,5120.728476821192,4855.0,2139.0,9902.0,1546460.0,1830.1933413970287,-0.19207510553955465,-1.3303467815222423,-0.063509543802374,-0.16643086264369378,5.6366659167236275,2.3702941732013714,1.1522832802714003,2.3780448774890344,39.935877534301056,27.691529462067496,0.6544541245119345,0.931888544891648,4.38192890948505
ID46845,46845,82,307.0,674.2915202999064,180.3342003966785,0.0,2129.954092025757,71,3.606606740717416,1,,5101.535714285715,4736.0,2125.0,10022.0,1571273.0,1909.309415724546,-0.1822332595021477,-1.1908383509085985,0.023515963240726787,0.03290992183088173,4.99916522378564,2.7977657463938694,1.2346168834958573,1.7868419578119525,40.864618872307865,27.143031609733097,0.6970125725895353,0.9125925925925953,4.246045327656854
ID48894,48894,82,317.0,662.2507968574621,171.7910749770529,0.0,2759.94051361084,92,3.6299507173691077,1,,5070.5636942675155,4968.0,2265.0,9309.0,1592157.0,1686.3355030471919,-0.18160153220172306,-1.3344335596436019,-0.030018999159645406,-0.06856428767808913,4.976444055600153,2.699007569548035,0.9040643650786748,1.8438051496215286,41.39532820831215,26.355378243017544,0.7488980287785979,0.9425981873111766,4.096317287180316
ID51199,51199,82,270.0,650.9611263056407,137.33105763037895,0.0,3479.9249954223633,116,3.3830473570498967,1,,5474.918819188192,5114.0,2288.0,9831.0,1483703.0,2151.4763115849532,-0.16952732494754158,-1.0389280514179686,-0.024191491488284957,0.08238051598974044,3.5091492024514133,3.4377879523111394,1.4165054781607644,1.0207578975580212,35.955557514270836,23.025164878975428,0.8522566401535987,0.9661319073083783,3.8398984149946007
ID46339,46339,83,805.0,385.1244095933923,250.02857793146265,0.0,2009.956678390503,67,5.8379476888386845,1,,4453.878109452737,3925.0,1666.0,12621.0,3580918.0,1783.7990766259984,-0.2500443879784227,-1.6649605227443454,0.31829271927109,-0.02778788030337438,8.224376389182703,4.255754943388051,1.7612647571246065,1.9325305377276238,107.07060853880725,47.352910298609316,0.600049092738411,0.8539682539682559,4.576268950169566
ID46982,46982,83,779.0,384.9343270614901,252.16855730291837,0.0,2279.950859069824,76,5.744972087569157,1,,4501.515345268542,3977.0,2057.0,12475.0,3520185.0,1850.6296853121605,-0.21099126701852167,-1.3009238518060477,0.2149558037281782,-0.15112682499732383,8.032657300980496,4.121353213442246,1.8024348569408057,1.9490339422452563,103.68733652178166,47.335263784550264,0.5815217721946324,0.8444084278768246,4.648597478743994
ID45831,45831,83,792.0,385.94390514244276,249.18876953158144,0.0,1889.959264755249,63,5.7816113115462,1,,4495.2017766497465,3971.0,1728.0,12419.0,3542219.0,1832.5817322799114,-0.1969227745138474,-1.2029690930600268,0.30370320313780486,-0.127662029377066,8.139673661718858,4.274475713827198,1.8047397017016613,1.9042507682026137,105.01410986179158,46.98839220803197,0.5976904948927252,0.8556756756756766,4.585289463939841
ID47880,47880,83,769.0,385.4509319728498,252.63719367750022,0.0,2489.9463329315186,83,5.695135243460051,1,,4549.5703125,4018.0,1984.0,12862.0,3494070.0,1897.9943432456114,-0.20018322217848689,-1.1998933007467432,0.273877905403736,0.026303730991348927,8.067194196964898,4.08201063567297,-1.3913185557022605,1.9762795634252242,101.89619251276791,45.89574849375489,0.607887070744391,0.8444200109950507,4.54667046915859
ID45194,45194,83,775.0,385.9492546585358,248.83422472064234,0.0,1769.9618511199951,59,5.743133990549608,1,,4563.021739130435,4049.0,2057.0,11623.0,3568283.0,1786.455767219998,-0.18513210946416256,-1.1606059980714338,0.3081562972440506,-0.09823292865630909,8.11860152628385,4.24425200149657,1.7715980587674107,1.9128462502747579,103.62099785478132,46.17228371290604,0.6107942261540668,0.8697104677060135,4.53583732545658
ID43660,43660,83,807.0,383.0772364223331,260.42062548866824,0.0,1169.9747829437256,39,5.845177348189441,1,,4433.785012285012,3862.0,1985.0,12200.0,3609101.0,1897.1427163813373,-0.2094250921364379,-1.2381986122563826,0.23783498174906548,0.16930723291379388,8.316535741391567,4.1724309910678645,-1.5132809203409043,1.9932110942506176,107.33596320680908,47.94827463274678,0.586690631898224,0.8280450358239523,4.628074647771339
ID45452,45452,83,782.0,385.90596177490715,249.4504755152624,0.0,1739.9624977111816,58,5.757822336764688,1,,4547.968112244898,4008.0,2166.0,11935.0,3565607.0,1838.083034478672,-0.19552132532992855,-1.2027126430674198,0.3398007759388049,-0.10066365640559301,8.34503610287084,4.299014296494796,1.7732533162837298,1.9411510470376823,104.15170719078533,45.85765544599946,0.6223756076195177,0.865013774104683,4.493436930722077
ID42893,42893,83,780.0,373.5964508010372,270.39797594220886,0.0,959.9793090820312,32,5.719184971423247,1,,4824.984496124031,4379.0,1780.0,12803.0,3734538.0,1933.2891450216837,-0.30672779011284845,-2.2084035640399344,0.07941906089670732,-0.0015590979956004124,7.250770214814333,4.443361192651879,1.5346549934966462,1.6318210247695262,102.75859518377463,46.94119538577125,0.5860298427973808,0.8751412429378526,4.63068314948057
ID48397,48397,83,775.0,384.80261292830335,253.03889261372558,0.0,2639.943099975586,88,5.748646518445341,1,,4396.29374201788,3795.0,1938.0,12994.0,3442298.0,1917.7008587582202,-0.22042621740462395,-1.2964084654629175,0.20576847587784367,0.22929718322220952,7.933088557995484,4.11237833045726,1.7595461678861395,1.9290755666231212,103.8200138557826,49.36343626408368,0.5354022334971892,0.8311205523101443,4.844677170349206
ID50701,50701,83,768.0,385.4072830567423,251.05206074081812,0.0,3209.930814743042,107,5.685858261827168,1,,4484.20942408377,4001.0,2017.0,11829.0,3425936.0,1823.4102440416987,-0.3229155812334555,-2.345728116900961,0.20411607713089835,-0.21384165920669426,8.645306378380935,3.8357920240366115,1.7107955243686372,2.2538517010844115,101.56449917776557,46.452794962333904,0.5914637003692579,0.8625352112676082,4.609362709651225
ID46350,46350,83,796.0,384.9521605920004,250.52310409597578,0.0,2039.9560317993164,68,5.801664256639351,1,,4481.070351758794,4017.0,1924.0,11942.0,3566932.0,1759.0698621572894,-0.249484877466419,-1.693610152581264,0.2929391234585938,0.022393317071844474,8.2066952215968,4.184820744636473,1.7750692392251781,1.9610625454184656,105.74383519879716,47.25019590479774,0.595192835345924,0.8514957264957284,4.594900216704298
ID51602,51602,83,785.0,385.2374829818101,250.9585341953837,0.0,3539.9237022399902,118,5.75231860219154,1,,4361.773946360153,3841.0,1755.0,11617.0,3415269.0,1783.6026714924835,-0.3531382105047307,-2.670104444120686,0.1864667484201518,0.06152756251437486,8.590480647994392,3.7445755410140333,-1.435947141922746,2.2941133257704514,103.95269118978383,50.853817265488395,0.5051245596172107,0.8433799784714748,4.987761626050879
ID45590,45590,83,776.0,386.0964887392426,248.2920093445347,0.0,1799.9612045288086,60,5.717338583975153,1,,4577.323870967742,4071.0,1954.0,12300.0,3547426.0,1844.832565145599,-0.18597838436958786,-1.1337341145216184,0.33635972134812164,0.07089793219012117,8.022769069845255,4.329995988001481,1.780007723958506,1.8528352201887794,102.69225651677412,45.64072031088744,0.6195018122157449,0.87457627118644,4.503847132159125
ID49430,49430,83,812.0,385.3669495319719,251.07499628334352,0.0,2969.935987472534,99,5.879396826979336,1,,4259.31941031941,3697.0,1875.0,11485.0,3467086.0,1776.0646703737202,-0.3286772882765334,-2.3482794890516763,0.05243969231980707,-7.490824632571973E-5,8.786644324426378,3.689255421507181,1.6961346159975832,2.381685007007931,108.59639787981857,49.11614483424815,0.5656877072631964,0.8782188841201728,4.7132075134555524
ID47383,47383,83,784.0,384.6617906835037,252.08238369695448,0.0,2249.9515056610107,75,5.743133990549601,1,,4505.006418485237,3961.0,2078.0,12670.0,3509400.0,1867.8431896689517,-0.2072557088119561,-1.2611256973573641,0.3018204584321646,-0.022220828587191883,8.035634191502472,4.182167301144819,1.7921568789637856,1.921404289422571,103.62099785478107,47.130465117237435,0.5862112959222331,0.8466124661246611,4.629966413923352
ID48535,48535,83,788.0,384.93239172085254,252.78222318672593,0.0,2669.9424533843994,89,5.770643970697194,1,,4350.117721518987,3744.0,1830.0,13602.0,3436593.0,1886.9708197506632,-0.22181305580255042,-1.3142227653541556,0.30710061993214366,-0.23313890581698052,8.147254466562572,4.10400304642926,1.7811126151184373,1.985196983138498,104.61607785978856,51.15522770595176,0.5023752711817536,0.8112139917695488,5.001390964728782
ID44953,44953,83,779.0,385.69606066058697,249.13013495366263,0.0,1679.9637908935547,56,5.733934667023483,1,,4550.6880616174585,4037.0,2096.0,12262.0,3544986.0,1740.462369202651,-0.19512631891812923,-1.2677410400114626,0.16041390198604366,0.028898724543251444,8.434373852524674,4.020880778354255,1.7227064520986521,2.097643356632141,103.28930451977885,45.60530611621159,0.6240716682712348,0.8698324022346373,4.487326793807011
ID48923,48923,83,813.0,385.0550585803424,251.42717646649902,0.0,2759.94051361084,92,5.852398076511635,1,,4183.7651421508035,3555.0,1792.0,12276.0,3384666.0,1799.1413413238697,-0.24808521234024292,-1.5344907038062225,0.25837976399530227,0.18457691467689025,8.738893666534128,3.964179158604338,1.7587518208281978,2.2044648631901937,107.60131787481137,55.2639854973113,0.4427341789528228,0.8138484696437523,5.327622037204619
ID43932,43932,83,821.0,384.7697291341264,253.54745461291122,0.0,1379.97025680542,46,5.886575580357798,1,,4368.434466019417,3774.0,1991.0,12770.0,3599590.0,1849.1073917889044,-0.19072239907460703,-1.113519602329322,0.2888261655876091,-0.07386445495747362,8.937465352988028,4.032680680954403,-1.4512895373890597,2.2162591239117955,108.86175254782054,50.06653277497397,0.5457454865109419,0.8296258847320529,4.798548135565729
ID44829,44829,83,792.0,384.6683233355369,249.4966550936435,0.0,1499.9676704406738,50,5.799844126631694,1,,4450.6796973518285,3815.0,1990.0,11862.0,3529389.0,1850.0575539242643,-0.20234510060109367,-1.2205308276283116,0.10598397267895539,-0.025351128046078635,8.922684114875008,3.769261279772548,1.649932913630768,2.367223562547364,105.67749653179673,53.55952918930838,0.46293378729632856,0.8468899521531106,5.210093203983911
ID49183,49183,83,792.0,385.0111930000225,251.14574140256497,0.0,2819.939220428467,94,5.757822336764682,1,,4250.212198221093,3689.0,2196.0,11431.0,3344917.0,1763.7478361345584,-0.21021795459014647,-1.28282278409205,0.2264381238536921,0.12031824940656727,8.427812083192041,3.5668644281141137,1.7282816964231433,2.3628069563742926,104.1517071907851,62.86523305326403,0.3311732097148715,0.784215784215784,6.159952075889003
ID50466,50466,83,768.0,385.3317305462692,250.632072641526,0.0,3299.9288749694824,110,5.708097688030442,1,,4438.05317769131,3967.0,1593.0,11908.0,3421739.0,1816.1090600367813,-0.3165248968096069,-2.2634231268791467,0.14723144210276706,0.07931616730208584,8.756270656305947,3.8531387556497227,-1.4929751414502728,2.272503330814893,102.36056318177172,49.1487043291769,0.5324984942253377,0.860568878973788,4.857868337736521
ID46883,46883,83,785.0,385.27490495351685,250.83205790201174,0.0,2129.954092025757,71,5.763320815499849,1,,4526.270992366412,3999.0,2110.0,13138.0,3557649.0,1879.4409492941243,-0.2231111805493192,-1.3832616146831145,0.15756325389162273,-0.006872223872002247,7.910957159421238,4.034436485248365,1.7941025847860315,1.9608580252402283,104.35072319178663,45.85384018166754,0.6236686319975491,0.8576881134133038,4.488776492640324
ID45988,45988,83,806.0,385.93317477281846,249.44203322821298,0.0,1919.9586181640625,64,5.837947688838686,1,,4439.846153846154,3949.0,2069.0,12265.0,3578516.0,1776.2490043263304,-0.2014800639287488,-1.2613638679271513,0.39994977207649585,-0.14103419165329925,8.23807882583968,4.3804616599737445,1.8404650048000522,1.880641691517295,107.07060853880728,47.500440175910946,0.5963275400471381,0.8467995802728229,4.590526498279287
ID46503,46503,83,782.0,384.92828210229885,250.53709196653983,0.0,2069.95538520813,69,5.746809596679821,1,,4544.376923076923,4095.0,2214.0,11873.0,3544614.0,1776.9649873723981,-0.23963090113171862,-1.6119212945981551,0.21689582984541333,0.09630670393345471,8.239087919470434,4.138356920640541,1.7257124203651852,1.990908004666542,103.7536751887823,46.76457396713859,0.5961827266465362,0.8481561822125832,4.59108398624367
ID44841,44841,83,789.0,385.47913416309075,249.16973035941277,0.0,1589.9657306671143,53,5.774302065499251,1,,4487.753494282084,3949.0,2201.0,12655.0,3531862.0,1847.6015992192467,-0.21071690097316903,-1.2969320629039667,0.13150882795289076,0.06662245940139057,9.069953380138033,3.860379035489426,1.6644032926773387,2.349498144289898,104.74875519378959,51.058168184996454,0.5049266293080131,0.8647316538882809,4.988739126953487
ID45355,45355,83,785.0,385.8792078611253,249.2372045775811,0.0,1709.9631443023682,57,5.763320815499853,1,,4524.84223918575,3963.0,2191.0,12060.0,3556526.0,1832.2791572551566,-0.19414222863450825,-1.1898806677683944,0.09489784471450012,-0.08172236187805842,8.162441269358645,4.05615527474203,1.768367341410048,2.0123591717966893,104.35072319178673,45.377053134968065,0.6368435432835331,0.8734036646307621,4.442102310527312
ID48812,48812,83,797.0,385.0278406479947,251.37006498786906,0.0,2789.9398670196533,93,5.7743020654992545,1,,4201.722572509458,3627.0,1746.0,11765.0,3331966.0,1770.6414780084308,-0.22422788756937417,-1.371772833865021,0.305084839462516,0.11341217317848636,8.537385860798056,3.758239059863226,1.7532383601842814,2.271645237253417,104.74875519378972,60.36954197202331,0.36117940063468185,0.7859631657541046,5.898525286314366
ID45101,45101,83,792.0,385.3520689701115,249.14230478693565,0.0,1619.9650840759277,54,5.765152476380514,1,,4498.562659846547,3904.0,1963.0,12393.0,3517876.0,1843.1196395437255,-0.21509561347678155,-1.3377194465554882,0.19466127484031184,0.03161547827063982,8.850701304991961,3.891425142891264,1.6845646595316666,2.274411296632585,104.41706185878716,48.45829536094018,0.5587854218290315,0.8681742967457238,4.742227649855227
ID43566,43566,83,796.0,382.8921163986199,261.8497758211972,0.0,1139.975429534912,38,5.803483815804878,1,,4521.816582914573,3957.0,1868.0,12405.0,3599366.0,1911.632347754799,-0.21066408951511895,-1.262604161503648,0.03531300790760123,0.3765754152765427,8.23787155373649,4.356935546504398,-1.5377457340713572,1.8907490059947742,105.81017386579764,45.85823009328101,0.6322702010383207,0.8593749999999998,4.4581386904371225
ID49326,49326,83,790.0,385.1378815623465,251.18868448827936,0.0,2909.937280654907,97,5.750482853428598,1,,4312.643222506394,3679.0,2114.0,11608.0,3372487.0,1804.1495140973686,-0.2568897951654195,-1.652702287810643,0.31374812217672865,0.31274500989157156,8.246673616134863,3.5117263397961898,-1.4587754892292342,2.34832467515492,103.8863525227833,57.69921028011456,0.3921286951451159,0.8186095138525887,5.660966956811822
ID44591,44591,83,799.0,384.7026025736427,250.90843554157877,0.0,1439.9689636230469,48,5.832519563361051,1,,4400.07063197026,3763.0,1841.0,12800.0,3550857.0,1933.5874811122765,-0.20406103134571713,-1.1668260795270153,0.21354865276843957,-0.002646726836989786,8.906851556287513,3.8351098920615834,1.6405201767771322,2.322450153181814,106.8715925378057,53.18503431812347,0.4747809197627521,0.8334195550957058,5.144679248297914
ID49967,49967,83,782.0,385.15733652118246,251.20155418378312,0.0,3119.9327545166016,104,5.737616166386408,1,,4384.387179487179,3870.0,1941.0,12139.0,3419822.0,1753.4959868669955,-0.32567211650600303,-2.4151470411030838,0.13002199067830644,0.1758751198344436,8.699198131970133,3.845243141785805,1.7282793839490198,2.262327195239482,103.42198185377963,50.74593288703933,0.5046848155416894,0.8301384451544195,4.989934131531963
ID49200,49200,83,816.0,385.3126621347237,251.00052320380888,0.0,2879.9379272460938,96,5.886575580357794,1,,4204.174969623329,3569.0,1945.0,11512.0,3460036.0,1804.75515414936,-0.28325317451786397,-1.8412022411915487,0.2633553576585117,0.1002292722884764,8.98604543286377,3.9123389419788532,1.679372642247292,2.2968473759890156,108.86175254782043,52.98058903876532,0.4873619515814637,0.8398157625383816,5.077841277641253
ID44082,44082,83,808.0,384.8758940821913,255.13818953769433,0.0,1349.9709033966064,45,5.845177348189441,1,,4399.813118811881,3788.0,1947.0,12434.0,3555049.0,1883.1555442771285,-0.2001046057794036,-1.168966112523734,0.26918069001462563,0.05733544770610856,8.683511201730871,4.008620162255775,1.7538447143669442,2.166209531023361,107.33596320680913,51.357850730831295,0.5113772937648613,0.813474107591755,4.957174554286329
ID47794,47794,83,778.0,385.38578197156875,252.35327386233814,0.0,2369.9489192962646,79,5.721030762974095,1,,4551.676129032258,4068.0,1617.0,11941.0,3527549.0,1830.460724719195,-0.19504923263675691,-1.2050799498328821,0.45135900135310986,0.07221490933905646,8.217742151860264,4.3953161311380375,1.7613701912092998,1.8696589520928322,102.82493385077488,46.8386840806723,0.5889778094146901,0.8364813815434419,4.619079805762458
ID48690,48690,83,789.0,384.90289758734446,252.4366068251184,0.0,2699.941806793213,90,5.78891132873609,1,,4340.522613065326,3749.0,1856.0,11924.0,3455056.0,1841.3766147162444,-0.21875918128850022,-1.320111937512091,0.23155880375316268,0.14723902029175767,8.460090279111416,4.029252759596832,1.7444448603318017,2.099667304058119,105.27946452979363,51.5807350977929,0.4972542195395276,0.8244155844155847,5.027078806588785
ID43955,43955,83,817.0,384.8050675968933,256.04691001937533,0.0,1319.971549987793,44,5.874007004461874,1,,4366.819852941177,3894.0,1909.0,12259.0,3563325.0,1818.7874921882287,-0.20840037731885938,-1.2641721988042136,0.35595848161202776,-0.19396204275232212,8.63169092516182,4.033102546693658,1.7754039797618535,2.140211121643334,108.39738187881709,51.94706315719072,0.5047852516468122,0.8069135802469154,4.989437688263256
ID49587,49587,83,799.0,385.1138713044852,250.69296508930168,0.0,2939.9366340637207,98,5.801664256639356,1,,4260.611601513241,3685.0,1810.0,11823.0,3378665.0,1832.5385310118347,-0.3128939367705793,-2.1174940222487435,0.12549575712198408,0.06258105231892046,8.800336461020681,3.884536051607184,-1.4468984903594557,2.265479414814451,105.74383519879729,51.909010298427546,0.49315043935400393,0.8306409588327264,5.047952037060897
ID50995,50995,83,785.0,385.2939306526605,250.50710695626566,0.0,3389.926935195923,113,5.757822336764684,1,,4385.336747759283,3935.0,2002.0,12467.0,3424948.0,1786.9621803192867,-0.3268560051258295,-2.3832306490947244,0.04049961235171042,-0.07387406265584827,8.646060776790929,3.7503772422847224,-1.4523495795189043,2.3053842902277655,104.15170719078517,50.33432366430279,0.5165921258932903,0.8491076257436441,4.932090544891289
ID43193,43193,83,791.0,381.10249155702536,265.02878349726024,0.0,1079.9767227172852,36,5.7834371796831565,1,,4593.780856423174,4038.0,1992.0,13228.0,3647462.0,1965.1996673355131,-0.22575396134127623,-1.3631698593886394,0.1384251794958965,0.14823051222574227,7.468711692537696,4.72941017988156,-1.3428766118016011,1.5792057378124766,105.080448528792,46.83800062879648,0.6019148883415811,0.8622754491017984,4.56917076263945
ID46777,46777,83,777.0,385.2304920743668,251.3415866812,0.0,2159.9534454345703,72,5.759655746248107,1,,4533.292464878672,3997.0,1975.0,12387.0,3549568.0,1842.1377426642848,-0.20711528576174243,-1.285652919776337,0.1984534465162733,-0.13814542820654238,8.092236965017443,4.0827784272790275,1.7656504617869255,1.9820416682299666,104.21804585778567,46.865094698480746,0.5962848727996951,0.8542686242523116,4.590690733224082
ID51001,51001,83,780.0,385.24356410564786,250.66417572894989,0.0,3359.9275817871094,112,5.741295305056491,1,,4399.418604651163,3944.0,2114.0,11765.0,3405150.0,1797.9568605528098,-0.319751369732421,-2.300333229483713,0.12755551565033948,-0.13016664103952494,8.809985373509075,3.810275255228388,-1.448517580509379,2.3121650755861216,103.55465918778071,48.69894474721559,0.5487068809874316,0.8530054644808761,4.785581632066288
ID49850,49850,83,794.0,385.2868790490629,251.27629121774734,0.0,3089.933401107788,103,5.79620215193872,1,,4340.6015132408575,3857.0,1920.0,11751.0,3442097.0,1762.2945220427682,-0.3313932596399061,-2.441599021677897,0.22883780218119903,0.046880411313479003,8.790484639442374,3.8224482882204995,1.7242023642895574,2.2997000813671415,105.5448191977955,50.0604622379877,0.5292453774861463,0.8618634886240514,4.872775414296327
ID50111,50111,83,774.0,385.08604826823307,251.19523605782436,0.0,3059.9340476989746,102,5.743133990549601,1,,4358.088122605364,3857.0,2005.0,11523.0,3412383.0,1736.2481535748998,-0.2686959357109419,-1.8444942967207163,0.1243962651238768,0.298891068839747,8.265393273173759,3.551132885532305,1.7351560171579663,2.327537025394869,103.62099785478107,54.584867521574076,0.43703187450226194,0.8415948275862077,5.362266268849357
ID51135,51135,83,785.0,385.14082780800624,250.71433894082992,0.0,3449.92564201355,115,5.750482853428596,1,,4338.134860050891,3873.0,1873.0,11805.0,3409774.0,1735.524825522861,-0.32672516672791113,-2.4260090766200744,0.1739784997876323,-0.013595093533936432,8.688702373218891,3.8379442151077012,-1.4469014935326092,2.2638949099407553,103.88635252278326,50.60039942310819,0.5098711890809117,0.8478613968597735,4.964490635921521
ID47553,47553,83,766.0,385.3196411427334,252.73506304669868,0.0,2429.9476261138916,81,5.691426265376348,1,,4566.0638852672755,3980.0,2111.0,12662.0,3502171.0,1882.418595866706,-0.20000133104375314,-1.212828507046466,0.23054196062430304,0.0025024328257588755,8.005169297344306,4.094279929089078,1.7255335026256708,1.9552081039865168,101.76351517876695,46.74867307631911,0.5851448508589301,0.8442487616951024,4.634183623671108
ID45256,45256,83,805.0,385.4939458542795,249.11722903414358,0.0,1649.9644374847412,55,5.821648128814928,1,,4504.661270236613,3936.0,1880.0,12369.0,3617243.0,1829.7354672551853,-0.19603719202179445,-1.2006221288181809,0.1317810213785372,0.05428344530314536,8.54272215882799,4.068811715268107,1.694244468187581,2.099561925358122,106.47356053580285,46.31337524088073,0.6237905278522109,0.8737071311921643,4.488337891895653
ID47177,47177,83,770.0,385.28872734002664,252.43325218009898,0.0,2339.949565887451,78,5.695135243460057,1,,4561.276983094928,4035.0,2113.0,12772.0,3507622.0,1892.6603472645465,-0.19941861723241236,-1.200615571825516,0.31143832730613413,-0.07831841823683987,7.981469356334064,4.201682836189079,1.7836031385809625,1.899588728494616,101.89619251276814,47.647621325624556,0.5640081390103285,0.8271405492730209,4.720220062133779
ID45901,45901,83,779.0,386.2635828951022,249.03234131293195,0.0,1859.9599113464355,62,5.721030762974103,1,,4559.4877102199225,4029.0,1908.0,12094.0,3524484.0,1877.0517627707518,-0.18426144274237027,-1.097370478944979,0.2559646653254553,-0.15586508028872828,7.977901888710752,4.17661282385448,1.8001296025518965,1.9101368082637278,102.82493385077517,46.256990181610085,0.6038840525615992,0.8456082924168039,4.561715031430496
ID43086,43086,83,767.0,376.7231127746159,267.48427148445967,0.0,1019.9780158996582,34,5.709947063646118,1,,4729.427461139896,4208.0,2054.0,13495.0,3651118.0,1923.4848808398483,-0.2671269985389296,-1.7924161526133977,0.1079918648210569,-0.1503090299908345,6.5044992150650325,4.934042792935382,2.107703622407194,1.3182899881570236,102.42690184877206,49.5439504407971,0.5243757936643755,0.8359501894964804,4.895348495342261
ID45648,45648,83,778.0,386.3459528136143,248.8423847604518,0.0,1829.960557937622,61,5.73025080241769,1,,4566.775641025641,4018.0,2136.0,12147.0,3562085.0,1862.919533518848,-0.18986615231630505,-1.1490431734744537,0.24592616654644545,-0.09920465740107276,8.066383347587168,4.10860012063412,1.815321768009198,1.963292389316828,103.15662718577758,45.042188974746416,0.6389516872955899,0.8706606942889156,4.434768165648111
ID42706,42706,83,808.0,369.8744861238672,275.95367169121937,0.0,869.9812488555908,29,5.850593729905917,1,,4829.320591861899,4409.0,2154.0,13275.0,3916579.0,1944.3365813403848,-0.45065344557126624,-4.075124450526606,-0.027221395948285872,-0.03497053015837062,6.908396798787154,4.986667668367931,2.0719578925284283,1.385373411308193,107.53497920781042,43.31850527696545,0.7201329688712815,0.9025612472160341,4.1773280764985605
ID48082,48082,83,768.0,385.1270256076263,252.99477023667774,0.0,2579.944393157959,86,5.689570869641514,1,,4459.176084099869,3901.0,2255.0,12369.0,3393433.0,1861.6453455580104,-0.22268799661991498,-1.3724265244842837,0.25454293285919105,-0.02672725486500277,7.985020662538619,4.15530122941248,1.7396491401006442,1.9216466440551232,101.69717651176659,46.656573725481856,0.587074306811772,0.8326996197718638,4.626562091070913
ID46163,46163,83,805.0,385.38071442146736,249.94674489229598,0.0,1979.9573249816895,66,5.8343294996539115,1,,4445.796526054591,3932.0,1961.0,11822.0,3583312.0,1754.8584995884935,-0.23057677509857596,-1.5184054145955201,0.29012224192457475,0.07811343945904241,8.017600342026405,4.2229063180546875,1.8192660889676944,1.898597728239392,106.93793120480608,48.28513098118967,0.5763878459329957,0.8470835522858648,4.669254271882012
ID51798,51798,83,758.0,385.38774339166423,251.19186169999938,0.0,3599.922409057617,120,5.665395430560927,1,,4422.914361001318,3909.0,2139.0,11373.0,3356992.0,1757.31232908208,-0.34727755054819737,-2.6781674648515335,0.17593970476120593,0.12961711410121982,8.46389330572612,3.657235780755314,1.711834965567825,2.314287022527737,100.8347738407601,53.63712387797247,0.4404425093861969,0.8238482384823844,5.341464149205298
ID47575,47575,83,780.0,385.24677809347577,252.43133698778846,0.0,2399.948272705078,80,5.7357757120755855,1,,4516.263835263835,4009.0,1950.0,13232.0,3509137.0,1881.4341703232708,-0.20446591935558742,-1.2339069584871267,0.3915251869718422,-0.03068535156992714,8.041747224659698,4.423868096370429,1.7562375612557082,1.8178089964430824,103.35564318677928,46.62326210476374,0.597501148818714,0.8269639065817409,4.586015937677918
