	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
251	1	251	427	1106	0.0000	0.0000	34
252	1	252	425	1105	0.2885	0.1442	9
253	1	253	424	1105	0.1290	0.0645	17
254	1	254	424	1105	0.0000	0.0000	26
255	1	255	424	1105	0.0000	0.0000	16
256	1	256	424	1103	0.2580	0.1290	2
257	1	257	423	1101	0.2885	0.1442	88
258	1	258	423	1101	0.0000	0.0000	39
259	1	259	423	1101	0.0000	0.0000	50
260	1	260	423	1101	0.0000	0.0000	44
261	1	261	423	1099	0.2580	0.1290	17
262	1	262	421	1098	0.2885	0.1442	19
263	1	263	421	1098	0.0000	0.0000	36
264	1	264	421	1097	0.1290	0.0645	22
265	1	265	421	1094	0.3870	0.1935	14
266	1	266	421	1094	0.0000	0.0000	28
267	1	267	421	1094	0.0000	0.0000	5
268	1	268	421	1094	0.0000	0.0000	10
269	1	269	420	1093	0.1824	0.0912	67
270	1	270	420	1093	0.0000	0.0000	25
271	1	271	419	1093	0.1290	0.0645	22
272	1	272	417	1091	0.3649	0.1824	13
273	1	273	417	1090	0.1290	0.0645	59
274	1	274	416	1089	0.1824	0.0912	13
275	1	275	413	1089	0.3870	0.1935	89
276	1	276	413	1089	0.0000	0.0000	25
277	1	277	413	1089	0.0000	0.0000	38
278	1	278	413	1087	0.2580	0.1290	27
279	1	279	412	1087	0.1290	0.0645	23
280	1	280	412	1087	0.0000	0.0000	46
281	1	281	412	1085	0.2580	0.1290	36
282	1	282	412	1085	0.0000	0.0000	59
283	1	283	412	1083	0.2580	0.1290	34
284	1	284	412	1083	0.0000	0.0000	15
285	1	285	412	1082	0.1290	0.0645	16
286	1	286	412	1082	0.0000	0.0000	17
287	1	287	412	1081	0.1290	0.0645	80
288	1	288	412	1081	0.0000	0.0000	17
289	1	289	412	1081	0.0000	0.0000	23
290	1	290	412	1081	0.0000	0.0000	33
291	1	291	412	1081	0.0000	0.0000	17
292	1	292	411	1079	0.2885	0.1442	11
293	1	293	411	1079	0.0000	0.0000	22
294	1	294	409	1079	0.2580	0.1290	19
295	1	295	408	1078	0.1824	0.0912	49
296	1	296	408	1078	0.0000	0.0000	44
297	1	297	408	1078	0.0000	0.0000	42
298	1	298	407	1077	0.1824	0.0912	43
299	1	299	408	1077	0.1290	0.0645	85
300	1	300	408	1077	0.0000	0.0000	53
