	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
90	1	90	288	642	0.129	0.065	255
91	1	91	290	640	0.365	0.182	255
92	1	92	290	640	0.000	0.000	224
93	1	93	290	639	0.129	0.065	255
94	1	94	290	639	0.000	0.000	253
95	1	95	290	639	0.000	0.000	249
96	1	96	290	637	0.258	0.129	233
97	1	97	291	635	0.288	0.144	241
98	1	98	291	634	0.129	0.065	236
99	1	99	292	632	0.288	0.144	247
100	1	100	292	631	0.129	0.065	220
101	1	101	293	630	0.182	0.091	254
102	1	102	294	629	0.182	0.091	248
103	1	103	294	629	0.000	0.000	226
104	1	104	294	629	0.000	0.000	244
105	1	105	294	628	0.129	0.065	225
106	1	106	295	627	0.182	0.091	252
107	1	107	295	627	0.000	0.000	240
108	1	108	296	624	0.408	0.204	250
109	1	109	296	624	0.000	0.000	249
110	1	110	298	622	0.365	0.182	253
111	1	111	298	622	0.000	0.000	250
112	1	112	298	622	0.000	0.000	255
113	1	113	298	622	0.000	0.000	242
114	1	114	298	621	0.129	0.065	250
115	1	115	300	619	0.365	0.182	249
116	1	116	300	617	0.258	0.129	254
117	1	117	300	615	0.258	0.129	251
118	1	118	300	615	0.000	0.000	244
119	1	119	300	615	0.000	0.000	250
120	1	120	300	615	0.000	0.000	250
121	1	121	300	614	0.129	0.065	248
122	1	122	300	614	0.000	0.000	251
123	1	123	300	614	0.000	0.000	232
124	1	124	300	613	0.129	0.065	226
125	1	125	300	613	0.000	0.000	243
126	1	126	300	613	0.000	0.000	254
127	1	127	301	613	0.129	0.065	240
128	1	128	301	612	0.129	0.065	227
129	1	129	301	612	0.000	0.000	241
130	1	130	301	612	0.000	0.000	244
131	1	131	301	612	0.000	0.000	230
132	1	132	301	612	0.000	0.000	238
133	1	133	301	612	0.000	0.000	239
134	1	134	301	612	0.000	0.000	249
135	1	135	301	612	0.000	0.000	237
136	1	136	301	612	0.000	0.000	255
137	1	137	301	612	0.000	0.000	251
138	1	138	301	612	0.000	0.000	253
139	1	139	301	611	0.129	0.065	255
140	1	140	302	611	0.129	0.065	248
141	1	141	303	611	0.129	0.065	246
142	1	142	303	611	0.000	0.000	252
143	1	143	303	610	0.129	0.065	249
144	1	144	303	610	0.000	0.000	250
145	1	145	303	610	0.000	0.000	247
146	1	146	303	610	0.000	0.000	249
147	1	147	303	610	0.000	0.000	255
148	1	148	304	609	0.182	0.091	249
149	1	149	305	608	0.182	0.091	246
150	1	150	305	606	0.258	0.129	244
151	1	151	306	606	0.129	0.065	252
152	1	152	307	605	0.182	0.091	253
153	1	153	307	605	0.000	0.000	244
154	1	154	307	605	0.000	0.000	246
155	1	155	307	604	0.129	0.065	248
156	1	156	307	602	0.258	0.129	253
157	1	157	307	601	0.129	0.065	235
158	1	158	307	601	0.000	0.000	249
159	1	159	307	601	0.000	0.000	235
160	1	160	307	599	0.258	0.129	244
161	1	161	307	599	0.000	0.000	238
162	1	162	307	599	0.000	0.000	249
163	1	163	307	597	0.258	0.129	244
164	1	164	307	596	0.129	0.065	232
165	1	165	307	594	0.258	0.129	249
166	1	166	307	594	0.000	0.000	232
167	1	167	307	594	0.000	0.000	224
168	1	168	307	594	0.000	0.000	243
169	1	169	307	594	0.000	0.000	241
170	1	170	307	594	0.000	0.000	243
171	1	171	307	594	0.000	0.000	248
172	1	172	307	594	0.000	0.000	223
173	1	173	307	594	0.000	0.000	245
174	1	174	307	594	0.000	0.000	248
175	1	175	307	594	0.000	0.000	224
176	1	176	307	594	0.000	0.000	238
177	1	177	307	594	0.000	0.000	245
178	1	178	307	594	0.000	0.000	250
179	1	179	307	594	0.000	0.000	250
180	1	180	307	594	0.000	0.000	226
181	1	181	307	594	0.000	0.000	236
182	1	182	307	594	0.000	0.000	252
183	1	183	307	594	0.000	0.000	255
184	1	184	307	594	0.000	0.000	235
185	1	185	307	594	0.000	0.000	237
186	1	186	307	593	0.129	0.065	248
187	1	187	307	593	0.000	0.000	231
188	1	188	308	592	0.182	0.091	247
189	1	189	308	592	0.000	0.000	244
190	1	190	308	592	0.000	0.000	247
191	1	191	308	591	0.129	0.065	250
192	1	192	308	591	0.000	0.000	247
193	1	193	308	590	0.129	0.065	249
194	1	194	308	588	0.258	0.129	249
195	1	195	308	587	0.129	0.065	252
196	1	196	309	587	0.129	0.065	233
197	1	197	309	587	0.000	0.000	239
198	1	198	309	588	0.129	0.065	227
199	1	199	309	588	0.000	0.000	239
200	1	200	309	588	0.000	0.000	235
201	1	201	309	588	0.000	0.000	240
202	1	202	309	588	0.000	0.000	222
203	1	203	309	588	0.000	0.000	245
204	1	204	309	588	0.000	0.000	252
205	1	205	309	588	0.000	0.000	253
206	1	206	309	588	0.000	0.000	241
207	1	207	309	588	0.000	0.000	255
208	1	208	309	588	0.000	0.000	251
209	1	209	309	588	0.000	0.000	248
210	1	210	309	588	0.000	0.000	248
211	1	211	309	588	0.000	0.000	236
212	1	212	309	588	0.000	0.000	244
213	1	213	309	588	0.000	0.000	242
214	1	214	309	588	0.000	0.000	227
215	1	215	309	588	0.000	0.000	235
216	1	216	309	587	0.129	0.065	222
217	1	217	309	587	0.000	0.000	242
218	1	218	309	586	0.129	0.065	251
219	1	219	309	586	0.000	0.000	233
220	1	220	309	586	0.000	0.000	252
221	1	221	305	586	0.516	0.258	232
222	1	222	304	586	0.129	0.065	232
223	1	223	304	586	0.000	0.000	222
224	1	224	304	586	0.000	0.000	225
225	1	225	304	586	0.000	0.000	233
226	1	226	304	586	0.000	0.000	237
227	1	227	304	586	0.000	0.000	246
228	1	228	304	586	0.000	0.000	238
229	1	229	304	586	0.000	0.000	255
230	1	230	304	586	0.000	0.000	240
231	1	231	304	586	0.000	0.000	250
232	1	232	304	586	0.000	0.000	249
233	1	233	304	586	0.000	0.000	243
234	1	234	304	584	0.258	0.129	244
235	1	235	304	584	0.000	0.000	250
236	1	236	304	584	0.000	0.000	232
237	1	237	304	584	0.000	0.000	228
238	1	238	304	584	0.000	0.000	230
239	1	239	304	584	0.000	0.000	249
240	1	240	304	584	0.000	0.000	233
241	1	241	304	584	0.000	0.000	238
242	1	242	304	584	0.000	0.000	244
243	1	243	304	584	0.000	0.000	241
244	1	244	304	584	0.000	0.000	238
245	1	245	304	584	0.000	0.000	251
246	1	246	304	584	0.000	0.000	248
247	1	247	304	584	0.000	0.000	240
248	1	248	304	584	0.000	0.000	232
249	1	249	304	584	0.000	0.000	242
250	1	250	304	584	0.000	0.000	249
251	1	251	304	584	0.000	0.000	216
252	1	252	304	584	0.000	0.000	254
253	1	253	304	584	0.000	0.000	231
254	1	254	304	586	0.258	0.129	245
255	1	255	304	586	0.000	0.000	248
256	1	256	304	586	0.000	0.000	250
257	1	257	304	586	0.000	0.000	247
258	1	258	304	586	0.000	0.000	246
259	1	259	304	587	0.129	0.065	253
260	1	260	304	587	0.000	0.000	249
261	1	261	304	587	0.000	0.000	237
262	1	262	304	587	0.000	0.000	244
263	1	263	304	587	0.000	0.000	230
264	1	264	304	588	0.129	0.065	247
265	1	265	304	588	0.000	0.000	243
266	1	266	304	588	0.000	0.000	252
267	1	267	304	588	0.000	0.000	225
268	1	268	304	589	0.129	0.065	218
269	1	269	304	589	0.000	0.000	243
270	1	270	304	589	0.000	0.000	255
271	1	271	304	589	0.000	0.000	248
272	1	272	304	589	0.000	0.000	241
273	1	273	304	589	0.000	0.000	241
274	1	274	304	589	0.000	0.000	249
275	1	275	304	590	0.129	0.065	240
276	1	276	304	593	0.387	0.194	242
277	1	277	304	593	0.000	0.000	228
278	1	278	304	595	0.258	0.129	242
279	1	279	304	595	0.000	0.000	225
280	1	280	304	595	0.000	0.000	242
281	1	281	304	595	0.000	0.000	251
282	1	282	304	595	0.000	0.000	253
283	1	283	304	596	0.129	0.065	241
284	1	284	302	597	0.288	0.144	225
285	1	285	302	597	0.000	0.000	243
286	1	286	302	598	0.129	0.065	249
287	1	287	302	598	0.000	0.000	243
288	1	288	302	598	0.000	0.000	240
289	1	289	302	598	0.000	0.000	238
290	1	290	302	598	0.000	0.000	239
291	1	291	302	598	0.000	0.000	238
292	1	292	302	598	0.000	0.000	250
293	1	293	302	598	0.000	0.000	240
294	1	294	302	598	0.000	0.000	244
295	1	295	302	598	0.000	0.000	231
296	1	296	302	598	0.000	0.000	231
297	1	297	302	598	0.000	0.000	249
298	1	298	302	598	0.000	0.000	242
299	1	299	302	598	0.000	0.000	225
300	1	300	302	598	0.000	0.000	231
