	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
210	1	210	880	1392	0.8159	0.4079	13
211	1	211	878	1394	0.3649	0.1824	5
212	1	212	876	1394	0.2580	0.1290	34
213	1	213	874	1394	0.2580	0.1290	0
214	1	214	872	1396	0.3649	0.1824	14
215	1	215	866	1398	0.8159	0.4079	30
216	1	216	862	1400	0.5769	0.2885	0
217	1	217	858	1400	0.5160	0.2580	0
218	1	218	854	1402	0.5769	0.2885	4
219	1	219	848	1402	0.7740	0.3870	0
220	1	220	846	1402	0.2580	0.1290	0
221	1	221	844	1402	0.2580	0.1290	56
222	1	222	842	1402	0.2580	0.1290	1
223	1	223	842	1402	0.0000	0.0000	0
224	1	224	838	1402	0.5160	0.2580	0
225	1	225	838	1402	0.0000	0.0000	61
226	1	226	836	1400	0.3649	0.1824	0
227	1	227	834	1400	0.2580	0.1290	0
228	1	228	834	1400	0.0000	0.0000	0
229	1	229	832	1400	0.2580	0.1290	7
230	1	230	832	1400	0.0000	0.0000	21
231	1	231	832	1400	0.0000	0.0000	0
232	1	232	826	1400	0.7740	0.3870	0
233	1	233	826	1400	0.0000	0.0000	0
234	1	234	824	1400	0.2580	0.1290	8
235	1	235	824	1400	0.0000	0.0000	0
236	1	236	816	1400	10.320	0.5160	0
237	1	237	814	1398	0.3649	0.1824	0
238	1	238	808	1398	0.7740	0.3870	16
239	1	239	802	1396	0.8159	0.4079	0
240	1	240	794	1394	10.638	0.5319	2
241	1	241	786	1394	10.320	0.5160	0
242	1	242	778	1394	10.320	0.5160	0
243	1	243	772	1394	0.7740	0.3870	2
244	1	244	764	1396	10.638	0.5319	3
245	1	245	760	1398	0.5769	0.2885	25
246	1	246	752	1402	11.538	0.5769	0
247	1	247	746	1402	0.7740	0.3870	2
248	1	248	740	1402	0.7740	0.3870	33
249	1	249	736	1402	0.5160	0.2580	9
250	1	250	732	1408	0.9302	0.4651	9
251	1	251	724	1410	10.638	0.5319	3
252	1	252	716	1410	10.320	0.5160	0
253	1	253	708	1414	11.538	0.5769	0
254	1	254	702	1414	0.7740	0.3870	0
255	1	255	694	1416	10.638	0.5319	15
256	1	256	688	1418	0.8159	0.4079	1
257	1	257	682	1420	0.8159	0.4079	0
258	1	258	676	1420	0.7740	0.3870	0
259	1	259	672	1424	0.7297	0.3649	5
260	1	260	668	1424	0.5160	0.2580	27
261	1	261	668	1424	0.0000	0.0000	18
262	1	262	664	1424	0.5160	0.2580	28
263	1	263	662	1424	0.2580	0.1290	0
264	1	264	660	1426	0.3649	0.1824	8
265	1	265	656	1426	0.5160	0.2580	0
266	1	266	656	1424	0.2580	0.1290	20
267	1	267	654	1422	0.3649	0.1824	176
268	1	268	652	1422	0.2580	0.1290	95
269	1	269	648	1422	0.5160	0.2580	71
270	1	270	646	1422	0.2580	0.1290	4
271	1	271	642	1422	0.5160	0.2580	84
272	1	272	640	1426	0.5769	0.2885	28
273	1	273	636	1426	0.5160	0.2580	9
274	1	274	636	1426	0.0000	0.0000	1
275	1	275	632	1428	0.5769	0.2885	62
276	1	276	632	1434	0.7740	0.3870	0
277	1	277	632	1434	0.0000	0.0000	59
278	1	278	630	1434	0.2580	0.1290	34
279	1	279	628	1436	0.3649	0.1824	10
280	1	280	624	1438	0.5769	0.2885	8
281	1	281	624	1442	0.5160	0.2580	16
282	1	282	620	1442	0.5160	0.2580	0
283	1	283	616	1442	0.5160	0.2580	12
284	1	284	614	1442	0.2580	0.1290	16
285	1	285	608	1446	0.9302	0.4651	7
286	1	286	608	1446	0.0000	0.0000	0
287	1	287	608	1446	0.0000	0.0000	0
288	1	288	608	1446	0.0000	0.0000	0
289	1	289	604	1446	0.5160	0.2580	20
290	1	290	604	1448	0.2580	0.1290	33
291	1	291	604	1448	0.0000	0.0000	3
292	1	292	602	1450	0.3649	0.1824	8
293	1	293	600	1450	0.2580	0.1290	0
294	1	294	596	1450	0.5160	0.2580	0
295	1	295	592	1450	0.5160	0.2580	21
296	1	296	590	1456	0.8159	0.4079	0
297	1	297	588	1458	0.3649	0.1824	9
298	1	298	580	1466	14.595	0.7297	0
299	1	299	578	1468	0.3649	0.1824	4
300	1	300	574	1470	0.5769	0.2885	0
